session_id,station_id,session_date,kwh_delivered,duration_minutes,revenue_usd
15337,252005,2025-12-26,1.27,62,35.78
15338,228961,2025-10-25,46.83,117,25.63
15339,204930,2025-11-25,9.36,170,7.01
15340,334444,2025-03-01,27.93,61,36.17
15341,166204,2025-07-03,16.74,159,7.97
15342,62307,2025-06-24,3.91,33,38.71
15343,197696,2025-06-01,13.55,34,7.31
15344,358856,2025-10-24,7.61,97,39.23
15345,180149,2025-01-04,1.0,98,33.32
15346,174197,2025-03-17,18.55,30,38.27
15347,324806,2025-01-01,20.76,54,21.64
15348,448717,2025-09-27,9.13,134,32.14
15349,182245,2025-12-19,8.71,164,4.23
15350,316524,2025-06-13,14.81,157,13.03
15351,202142,2025-10-25,24.04,59,26.39
15352,115073,2025-02-17,86.47,28,26.67
15353,236889,2025-01-18,16.24,39,10.21
15354,452580,2025-03-30,67.79,121,25.84
15355,375216,2025-11-28,92.18,52,10.7
15356,115097,2025-11-12,23.43,51,9.17
15357,332470,2025-06-05,20.56,42,3.62
15358,236738,2025-06-30,1.55,43,39.53
15359,395817,2025-01-09,6.31,172,24.56
15360,164738,2025-06-01,100.0,136,39.94
15361,325258,2025-05-28,34.27,108,31.19
15362,186154,2025-01-27,27.56,106,32.62
15363,117739,2025-04-11,20.91,128,22.16
15364,357188,2025-07-18,28.71,52,17.92
15365,115050,2025-03-24,28.54,96,37.41
15366,115108,2025-02-23,6.26,173,26.62
15367,253844,2025-12-08,38.4,111,29.31
15368,333962,2025-03-23,15.65,83,34.12
15369,347263,2025-05-23,30.23,73,10.89
15370,261350,2025-09-10,10.67,149,37.06
15371,115176,2025-04-07,21.54,100,27.75
15372,360293,2025-12-25,33.22,148,9.32
15373,311800,2025-02-09,23.65,142,18.49
15374,260387,2025-08-17,25.08,72,6.41
15375,162424,2025-07-16,5.12,74,21.26
15376,254204,2025-06-20,17.63,121,18.61
15377,455340,2025-11-16,8.02,114,6.52
15378,227773,2025-01-02,11.56,60,15.91
15379,322231,2025-10-13,40.47,154,30.3
15380,397100,2025-02-21,1.22,109,27.49
15381,171219,2025-12-23,7.44,114,24.27
15382,189524,2025-04-13,38.92,107,39.42
15383,346625,2025-02-02,46.83,95,35.05
15384,260075,2025-09-22,5.99,95,38.53
15385,202126,2025-01-11,4.52,22,27.17
15386,192949,2025-03-17,40.14,51,28.65
15387,189325,2025-02-23,31.59,152,26.13
15388,438442,2025-11-27,20.71,75,11.25
15389,372114,2025-04-07,15.31,68,31.46
15390,236894,2025-05-28,52.04,116,8.82
15391,333899,2025-01-05,8.19,156,38.93
15392,260005,2025-10-07,26.07,177,17.72
15393,352947,2025-10-14,66.48,150,11.87
15394,400719,2025-04-16,4.72,69,11.8
15395,334473,2025-02-13,5.37,80,29.53
15396,389992,2025-07-25,3.16,93,4.47
15397,324889,2025-10-07,7.77,148,15.12
15398,451872,2025-04-28,21.03,158,18.52
15399,357641,2025-09-25,9.99,93,8.69
15400,191112,2025-06-27,20.49,139,21.1
15401,144375,2025-12-07,16.49,131,36.5
15402,227689,2025-08-16,18.93,95,4.94
15403,356944,2025-10-08,75.87,37,20.44
15404,347378,2025-04-27,5.8,152,21.28
15405,303763,2025-05-22,27.77,68,16.55
15406,451867,2025-03-13,16.1,58,31.77
15407,356906,2025-01-29,28.45,36,5.44
15408,165400,2025-01-25,22.79,29,3.21
15409,357010,2025-03-28,35.3,74,26.92
15410,396101,2025-07-06,19.08,173,29.89
15411,89914,2025-04-10,30.25,145,17.86
15412,156615,2025-09-12,33.23,130,32.17
15413,324851,2025-06-27,4.9,80,38.09
15414,120968,2025-05-20,64.73,59,16.84
15415,253697,2025-03-23,32.24,167,9.76
15416,182983,2025-12-22,2.54,174,4.25
15417,215068,2025-01-19,49.31,167,18.46
15418,174768,2025-09-12,5.29,136,35.36
15419,174195,2025-02-22,22.07,145,29.49
15420,183754,2025-02-04,9.39,82,34.79
15421,104341,2025-06-04,21.44,161,4.63
15422,356927,2025-03-08,54.76,25,32.07
15423,324784,2025-08-18,55.34,81,33.55
15424,115216,2025-02-20,38.55,126,11.88
15425,356965,2025-12-27,42.15,71,31.47
15426,259812,2025-02-12,17.72,113,37.25
15427,193248,2025-02-04,50.7,165,12.91
15428,324794,2025-01-15,15.73,146,10.53
15429,262446,2025-05-24,5.84,174,27.6
15430,341733,2025-12-21,57.06,19,35.39
15431,168525,2025-03-10,15.38,130,22.67
15432,456694,2025-07-18,22.96,91,18.16
15433,333762,2025-03-26,24.62,173,15.96
15434,322526,2025-06-18,2.15,81,21.97
15435,196298,2025-07-12,10.92,102,37.74
15436,372305,2025-01-30,11.11,39,13.11
15437,357096,2025-05-27,31.53,72,15.26
15438,115019,2025-03-29,28.27,30,15.06
15439,74630,2025-10-29,100.0,141,37.36
15440,115237,2025-11-12,32.83,91,28.56
15441,450748,2025-03-20,6.3,107,5.71
15442,384361,2025-08-15,10.61,50,19.8
15443,201762,2025-01-24,4.57,173,19.16
15444,352102,2025-06-26,49.51,21,22.15
15445,162263,2025-07-06,46.75,19,13.67
15446,181898,2025-09-27,61.22,142,39.88
15447,193395,2025-08-02,26.95,101,15.77
15448,104730,2025-10-22,7.83,28,14.19
15449,352145,2025-09-21,56.75,23,21.16
15450,154056,2025-06-25,7.96,105,28.43
15451,223703,2025-03-21,12.12,52,11.85
15452,357080,2025-08-26,1.0,143,28.11
15453,235746,2025-03-22,21.57,174,13.13
15454,214708,2025-07-16,14.3,156,27.44
15455,115114,2025-10-24,26.1,33,16.8
15456,153301,2025-10-18,86.01,55,24.85
15457,236731,2025-06-30,1.47,90,14.66
15458,262442,2025-02-23,2.4,76,10.86
15459,226512,2025-06-14,20.76,34,16.57
15460,448712,2025-01-18,100.0,175,30.52
15461,352159,2025-10-04,8.49,115,31.74
15462,445987,2025-09-13,19.22,35,27.58
15463,334409,2025-10-25,5.69,94,21.85
15464,201987,2025-11-17,18.86,172,35.93
15465,451090,2025-05-16,5.06,43,16.78
15466,235869,2025-07-31,4.87,163,7.11
15467,182258,2025-08-29,10.34,123,10.33
15468,168414,2025-04-24,70.18,87,36.2
15469,361323,2025-12-23,26.93,113,36.4
15470,223702,2025-11-13,11.62,16,13.68
15471,223702,2025-07-16,25.45,129,28.11
15472,154052,2025-07-06,5.56,72,24.84
15473,154726,2025-09-23,25.37,99,10.65
15474,143877,2025-07-10,63.22,163,3.22
15475,457458,2025-09-20,69.09,129,30.31
15476,356176,2025-02-04,22.08,137,31.57
15477,390019,2025-12-13,52.92,58,8.84
15478,357108,2025-02-11,12.25,171,10.28
15479,227128,2025-08-01,54.2,84,3.75
15480,390654,2025-03-29,10.17,64,13.16
15481,316197,2025-10-12,30.36,80,38.45
15482,357437,2025-06-04,62.81,161,24.42
15483,164609,2025-10-21,20.81,78,10.09
15484,347348,2025-09-15,8.03,109,35.12
15485,398203,2025-01-25,29.93,103,25.79
15486,115059,2025-07-13,2.99,16,24.14
15487,174735,2025-10-21,10.61,131,28.72
15488,331868,2025-02-28,56.56,28,3.4
15489,71024,2025-04-16,33.39,72,25.73
15490,115167,2025-01-07,1.4,33,13.26
15491,332705,2025-06-26,21.32,108,17.83
15492,447135,2025-07-15,7.13,135,17.3
15493,350652,2025-12-30,1.0,46,25.69
15494,195437,2025-08-20,7.78,48,21.33
15495,223095,2025-10-24,37.18,95,18.54
15496,355532,2025-07-21,12.87,173,21.01
15497,202163,2025-12-27,7.73,120,21.71
15498,204760,2025-08-08,100.0,131,25.28
15499,191108,2025-12-16,21.51,63,37.75
15500,391397,2025-10-07,6.27,154,19.71
15501,229203,2025-10-19,5.67,126,25.19
15502,115121,2025-12-02,2.73,47,17.14
15503,115053,2025-10-04,23.65,92,15.74
15504,221901,2025-10-10,52.86,32,5.19
15505,324778,2025-11-07,49.14,68,35.98
15506,449139,2025-03-26,70.29,157,33.85
15507,396998,2025-08-07,1.0,22,4.46
15508,193838,2025-08-15,20.6,110,30.93
15509,180136,2025-11-11,62.19,106,37.97
15510,190872,2025-11-26,57.64,52,12.49
15511,391668,2025-10-17,7.9,32,5.27
15512,114999,2025-02-21,17.43,166,39.86
15513,310454,2025-05-22,2.52,156,11.93
15514,102351,2025-02-28,8.01,113,26.22
15515,260005,2025-02-26,100.0,45,10.83
15516,399682,2025-04-30,21.99,143,18.95
15517,341671,2025-02-06,100.0,99,39.4
15518,324850,2025-07-05,1.0,117,9.22
15519,202628,2025-10-15,88.82,147,22.89
15520,457888,2025-10-03,10.92,64,12.45
15521,233100,2025-05-06,2.16,128,32.42
15522,114923,2025-08-01,2.35,32,28.25
15523,203132,2025-12-03,10.54,32,14.98
15524,446037,2025-07-08,16.05,85,22.47
15525,417532,2025-07-04,2.23,113,28.11
15526,449039,2025-04-19,47.69,77,20.16
15527,354008,2025-02-21,16.64,72,6.14
15528,223250,2025-12-10,11.35,113,15.68
15529,251744,2025-12-07,18.43,33,9.97
15530,324792,2025-12-01,16.71,140,16.23
15531,227076,2025-04-11,2.72,41,15.19
15532,375741,2025-11-12,1.29,17,38.22
15533,450846,2025-05-26,28.38,132,24.99
15534,180636,2025-07-24,16.72,94,27.89
15535,170503,2025-06-24,1.0,87,17.52
15536,374779,2025-08-19,27.47,118,16.28
15537,114991,2025-05-06,30.58,43,31.78
15538,449039,2025-09-25,87.68,93,25.69
15539,162177,2025-09-08,24.86,151,34.23
15540,207889,2025-12-24,8.04,31,28.46
15541,356987,2025-04-22,6.82,67,27.43
15542,152450,2025-02-09,15.29,108,21.42
15543,371900,2025-08-06,2.42,105,28.25
15544,421068,2025-08-24,17.13,112,24.32
15545,162152,2025-07-11,9.93,92,19.62
15546,325071,2025-10-02,44.28,77,21.24
15547,418078,2025-03-28,29.68,47,32.7
15548,188177,2025-08-28,7.42,44,35.4
15549,347216,2025-12-22,16.28,64,25.6
15550,115014,2025-06-04,31.55,37,37.56
15551,164609,2025-06-29,4.75,157,18.26
15552,303191,2025-03-21,86.85,75,38.63
15553,346620,2025-01-07,2.4,52,38.2
15554,224226,2025-09-08,76.58,155,31.33
15555,429600,2025-07-10,1.0,178,13.39
15556,44216,2025-03-18,16.51,62,25.49
15557,371961,2025-02-24,8.5,54,35.38
15558,347261,2025-07-23,85.78,141,35.21
15559,384427,2025-12-13,48.37,123,4.05
15560,388035,2025-06-08,58.21,20,11.34
15561,375473,2025-05-19,16.92,178,24.99
15562,216618,2025-08-18,2.8,39,21.65
15563,115225,2025-11-18,7.1,166,8.04
15564,147097,2025-03-08,18.92,103,33.6
15565,124146,2025-04-08,12.32,36,26.41
15566,357057,2025-04-24,9.93,143,24.77
15567,187159,2025-01-13,9.02,82,22.58
15568,144137,2025-05-27,6.67,115,37.33
15569,384285,2025-08-10,19.3,169,32.86
15570,384771,2025-01-21,29.14,52,39.98
15571,162372,2025-08-03,29.37,47,16.33
15572,384357,2025-05-24,1.14,21,32.86
15573,115234,2025-12-06,1.0,20,22.18
15574,367729,2025-04-22,2.28,27,25.75
15575,390629,2025-03-19,1.0,108,28.18
15576,372307,2025-06-03,14.51,156,21.23
15577,261351,2025-03-27,1.38,137,6.51
15578,238514,2025-12-27,14.3,131,14.9
15579,250759,2025-03-17,10.27,98,13.66
15580,228961,2025-01-31,1.51,69,27.26
15581,335769,2025-12-26,2.21,27,10.47
15582,334499,2025-11-20,36.97,16,36.22
15583,357059,2025-06-17,32.23,169,8.95
15584,226579,2025-10-10,8.43,140,8.3
15585,143172,2025-12-15,3.48,21,6.13
15586,201365,2025-08-08,11.01,36,9.58
15587,333750,2025-09-29,16.54,70,14.39
15588,454054,2025-07-19,18.22,118,21.5
15589,231043,2025-04-23,1.0,94,33.28
15590,456801,2025-01-13,22.97,179,6.97
15591,391489,2025-03-01,24.87,139,23.26
15592,346485,2025-12-01,25.75,163,14.27
15593,349820,2025-07-07,24.61,65,5.73
15594,360887,2025-12-30,78.56,60,18.48
15595,230775,2025-10-15,30.93,77,12.22
15596,334497,2025-02-24,9.53,125,26.31
15597,360568,2025-08-31,41.8,63,3.5
15598,367874,2025-06-02,14.13,134,35.2
15599,390304,2025-06-18,1.56,160,12.46
15600,372938,2025-10-09,26.16,166,33.77
15601,258944,2025-04-19,12.04,30,35.84
15602,115005,2025-12-04,66.6,109,29.09
15603,350576,2025-02-05,10.46,107,26.25
15604,182060,2025-07-31,1.15,176,10.35
15605,452523,2025-12-19,73.34,171,39.93
15606,397124,2025-12-06,44.65,29,34.68
15607,150531,2025-05-11,97.0,143,29.33
15608,351526,2025-02-28,4.99,102,22.05
15609,357101,2025-06-11,1.0,96,34.89
15610,182058,2025-09-19,75.45,67,29.01
15611,356972,2025-06-08,33.9,122,3.93
15612,197044,2025-08-15,48.63,58,7.0
15613,227127,2025-06-09,1.0,65,14.56
15614,306336,2025-10-25,26.75,111,37.3
15615,334444,2025-11-09,31.06,147,29.63
15616,233099,2025-11-25,10.52,173,19.25
15617,118946,2025-02-15,16.03,97,27.21
15618,223225,2025-12-10,3.56,36,33.99
15619,223235,2025-11-08,2.08,104,3.46
15620,167890,2025-05-03,41.59,149,3.42
15621,143218,2025-08-02,43.17,44,34.07
15622,375222,2025-06-07,6.54,179,5.26
15623,405306,2025-06-13,42.44,132,36.94
15624,223090,2025-10-09,11.32,160,31.02
15625,357249,2025-02-19,8.53,76,15.95
15626,384360,2025-05-10,39.28,144,21.05
15627,223092,2025-12-28,30.66,48,35.55
15628,230829,2025-12-30,25.21,38,15.04
15629,384949,2025-09-20,39.68,125,15.81
15630,455986,2025-06-04,49.72,152,4.39
15631,114986,2025-12-02,74.22,173,22.28
15632,361710,2025-11-01,24.42,124,17.38
15633,149513,2025-02-15,2.38,149,30.96
15634,429601,2025-09-05,10.92,107,6.47
15635,150580,2025-08-09,3.53,116,23.64
15636,457115,2025-08-01,3.24,134,14.89
15637,323426,2025-11-17,100.0,56,29.89
15638,452227,2025-01-02,5.11,25,8.42
15639,221613,2025-07-25,33.48,70,34.79
15640,223134,2025-08-18,38.06,72,13.29
15641,384284,2025-12-01,16.9,130,28.47
15642,162250,2025-07-11,1.0,164,15.72
15643,162212,2025-11-16,32.52,144,39.35
15644,372635,2025-12-22,75.95,146,28.33
15645,115164,2025-09-10,36.71,175,17.63
15646,357010,2025-11-12,18.8,92,9.53
15647,192610,2025-03-30,22.14,125,30.04
15648,223219,2025-01-15,4.31,91,32.63
15649,375125,2025-06-14,53.74,89,16.15
15650,358436,2025-09-19,22.72,15,11.38
15651,350575,2025-02-14,7.13,99,29.14
15652,384337,2025-11-28,2.65,111,4.45
15653,223097,2025-06-29,7.79,97,34.6
15654,352212,2025-04-16,36.33,60,29.61
15655,450769,2025-11-18,77.64,57,17.32
15656,169706,2025-05-28,6.65,16,34.37
15657,334516,2025-07-09,9.27,61,5.95
15658,149273,2025-05-09,40.93,68,34.56
15659,311769,2025-12-14,32.6,163,7.49
15660,147204,2025-07-24,3.3,158,18.84
15661,352702,2025-01-30,60.34,49,3.46
15662,238142,2025-01-10,6.67,54,22.36
15663,114905,2025-04-19,36.53,146,19.19
15664,398514,2025-05-30,26.33,50,15.41
15665,395773,2025-10-12,15.79,29,30.2
15666,251985,2025-11-21,2.29,128,17.71
15667,115088,2025-05-19,55.77,106,25.8
15668,391468,2025-06-03,18.9,89,30.45
15669,180106,2025-05-27,3.0,79,39.49
15670,387056,2025-02-05,16.2,170,28.56
15671,229902,2025-07-03,2.74,34,7.32
15672,347948,2025-09-22,11.7,114,37.54
15673,376541,2025-05-15,3.15,70,19.61
15674,197206,2025-01-18,7.6,79,17.44
15675,384364,2025-05-17,41.7,17,10.99
15676,122489,2025-07-17,6.62,159,10.75
15677,115043,2025-02-14,25.4,70,16.54
15678,115188,2025-03-20,6.54,51,27.71
15679,115153,2025-03-28,23.94,89,37.13
15680,227772,2025-07-28,34.08,91,18.26
15681,384416,2025-08-12,2.73,177,13.75
15682,455976,2025-09-10,47.06,83,9.06
15683,384337,2025-06-09,61.24,32,25.73
15684,235289,2025-08-17,11.64,65,9.71
15685,310610,2025-07-14,52.5,154,37.32
15686,181849,2025-05-24,3.09,168,29.14
15687,334496,2025-05-10,13.85,125,39.65
15688,311110,2025-02-10,4.39,107,18.26
15689,357050,2025-06-28,81.26,72,7.76
15690,260677,2025-01-14,37.21,133,8.58
15691,279325,2025-08-20,24.19,45,7.15
15692,375726,2025-01-27,1.85,48,11.54
15693,375741,2025-12-03,4.53,120,38.24
15694,156813,2025-11-25,10.79,82,11.24
15695,115212,2025-01-10,6.46,84,4.98
15696,387552,2025-12-15,9.32,106,19.5
15697,453137,2025-03-26,86.38,63,7.2
15698,347379,2025-12-23,40.44,68,33.11
15699,122766,2025-01-02,1.81,95,3.82
15700,87914,2025-07-26,1.44,178,15.81
15701,256222,2025-03-30,1.17,122,22.09
15702,387964,2025-05-01,31.78,109,8.86
15703,375227,2025-01-30,18.02,173,21.8
15704,341925,2025-01-09,4.0,54,14.1
15705,352058,2025-05-09,70.19,111,10.46
15706,193448,2025-11-08,5.6,68,30.93
15707,333632,2025-11-08,31.99,108,31.75
15708,456448,2025-07-23,100.0,132,33.99
15709,185652,2025-11-13,100.0,133,17.7
15710,261060,2025-10-28,24.15,122,35.44
15711,260075,2025-05-18,4.15,162,9.0
15712,356966,2025-05-25,100.0,166,31.49
15713,223833,2025-06-23,32.43,120,30.32
15714,451663,2025-02-18,43.85,51,26.81
15715,94830,2025-08-31,99.55,166,27.31
15716,356178,2025-03-31,5.68,108,10.8
15717,227121,2025-04-10,9.72,105,32.76
15718,181003,2025-07-22,7.06,84,19.5
15719,225122,2025-07-27,100.0,93,7.27
15720,384789,2025-04-03,26.57,155,39.74
15721,180991,2025-08-25,9.3,60,20.26
15722,162186,2025-10-01,11.56,60,38.49
15723,168261,2025-09-24,15.13,112,6.36
15724,189528,2025-07-20,14.43,132,5.46
15725,189531,2025-09-07,4.77,72,5.06
15726,183663,2025-04-06,48.53,129,36.95
15727,143573,2025-08-14,37.0,138,3.62
15728,357060,2025-04-14,61.23,35,34.81
15729,457665,2025-05-24,18.64,143,36.36
15730,254364,2025-05-17,27.87,94,21.8
15731,220315,2025-03-09,35.06,37,15.95
15732,175755,2025-06-22,22.55,53,38.13
15733,115131,2025-01-02,30.45,63,4.9
15734,356934,2025-04-29,19.09,145,23.19
15735,360567,2025-12-11,12.75,154,22.81
15736,197539,2025-04-30,100.0,171,22.87
15737,443025,2025-10-05,16.23,87,26.54
15738,372477,2025-05-29,45.49,34,4.55
15739,85970,2025-11-26,22.78,110,6.28
15740,115126,2025-12-09,7.95,56,5.86
15741,354817,2025-08-07,2.99,178,20.33
15742,358900,2025-07-02,61.64,46,34.13
15743,221912,2025-01-04,10.29,132,9.92
15744,404737,2025-02-27,8.75,65,17.85
15745,447134,2025-07-17,34.38,47,4.58
15746,325258,2025-01-26,25.96,22,17.41
15747,356935,2025-04-23,27.02,132,10.91
15748,399682,2025-07-16,3.53,82,22.5
15749,214197,2025-08-17,7.13,60,12.33
15750,154372,2025-12-26,17.12,69,25.95
15751,324389,2025-04-08,50.77,174,5.59
15752,303763,2025-10-31,13.85,33,29.63
15753,456800,2025-07-19,3.82,104,11.08
15754,334460,2025-01-21,12.78,150,34.18
15755,395480,2025-07-05,8.62,136,14.73
15756,201778,2025-06-24,100.0,179,12.27
15757,453518,2025-10-06,11.78,139,13.13
15758,311769,2025-07-27,23.9,72,11.0
15759,352178,2025-04-01,21.38,51,8.35
15760,456630,2025-09-20,4.66,98,4.16
15761,349772,2025-11-01,3.49,172,22.27
15762,389985,2025-08-04,1.0,154,4.29
15763,376250,2025-09-10,3.7,112,23.0
15764,341717,2025-12-21,32.43,108,28.1
15765,185426,2025-01-31,25.04,72,24.49
15766,226517,2025-05-05,8.35,102,38.28
15767,356941,2025-12-15,6.06,36,38.15
15768,384338,2025-07-15,1.0,165,20.85
15769,201636,2025-10-18,8.32,80,29.77
15770,456899,2025-02-03,10.25,127,9.75
15771,183389,2025-08-19,50.08,178,25.91
15772,115089,2025-01-15,1.0,66,9.04
15773,122247,2025-11-30,7.66,73,23.68
15774,307129,2025-12-07,76.4,92,39.86
15775,183180,2025-11-23,47.75,122,3.24
15776,201874,2025-12-03,53.38,174,6.18
15777,182109,2025-06-19,1.0,121,26.55
15778,430827,2025-05-26,11.25,127,7.93
15779,150502,2025-07-25,16.39,63,26.53
15780,186156,2025-02-07,2.85,80,38.73
15781,445738,2025-11-16,2.09,18,8.63
15782,262554,2025-01-29,11.05,22,7.86
15783,115163,2025-01-10,63.39,79,21.15
15784,359971,2025-09-30,12.79,151,16.34
15785,334018,2025-04-25,35.34,123,7.68
15786,175240,2025-03-25,22.79,41,29.36
15787,162460,2025-03-22,54.6,42,29.95
15788,104730,2025-03-12,10.14,15,14.76
15789,227075,2025-02-25,3.57,20,10.72
15790,227772,2025-11-13,3.68,177,15.24
15791,202274,2025-12-25,5.21,29,31.51
15792,457454,2025-10-27,41.35,24,38.48
15793,187784,2025-08-10,21.17,60,12.26
15794,207917,2025-04-14,19.72,135,37.02
15795,404737,2025-08-21,3.28,79,5.45
15796,418078,2025-06-27,4.89,134,30.69
15797,456794,2025-03-15,5.74,162,32.78
15798,157957,2025-10-15,34.93,117,38.9
15799,416736,2025-12-12,29.73,172,12.71
15800,457055,2025-02-22,21.9,56,17.56
15801,324820,2025-09-14,2.68,24,35.31
15802,451569,2025-12-25,4.18,37,8.06
15803,173998,2025-04-28,7.44,102,29.05
15804,333482,2025-08-06,44.43,34,26.11
15805,150577,2025-01-30,32.03,176,23.1
15806,356935,2025-09-22,61.57,52,9.43
15807,203302,2025-04-18,1.0,143,38.22
15808,457724,2025-10-16,43.04,161,29.65
15809,115095,2025-10-09,1.0,138,12.51
15810,389561,2025-10-25,27.38,115,33.54
15811,356967,2025-07-21,26.24,56,32.33
15812,49941,2025-10-25,7.8,59,37.7
15813,324900,2025-04-06,34.54,59,33.69
15814,451617,2025-02-08,13.72,159,29.37
15815,171725,2025-11-13,25.09,127,34.29
15816,391040,2025-09-05,24.87,47,32.22
15817,252717,2025-10-30,53.33,44,22.25
15818,334193,2025-10-31,28.03,156,33.91
15819,202335,2025-08-28,27.76,54,33.1
15820,229203,2025-06-29,22.69,97,10.04
15821,122478,2025-06-10,2.64,68,34.93
15822,182057,2025-06-04,8.95,163,33.56
15823,308413,2025-06-06,15.38,67,36.23
15824,252141,2025-07-29,7.2,90,13.98
15825,452428,2025-12-21,4.53,90,29.85
15826,182002,2025-04-21,17.92,150,29.4
15827,372588,2025-10-11,45.07,158,25.25
15828,250845,2025-09-23,25.13,62,8.3
15829,445828,2025-12-28,29.66,41,12.48
15830,225126,2025-05-24,3.81,70,13.73
15831,218484,2025-04-10,39.93,58,11.59
15832,386988,2025-09-14,2.94,33,15.26
15833,169201,2025-04-28,8.28,124,12.09
15834,181670,2025-12-04,52.38,93,14.0
15835,174728,2025-08-01,63.71,47,29.59
15836,334530,2025-05-12,2.29,174,15.29
15837,253702,2025-04-25,4.42,41,24.94
15838,358439,2025-11-15,11.1,93,20.32
15839,356057,2025-10-18,31.51,39,21.71
15840,279340,2025-04-26,4.04,176,19.03
15841,156615,2025-10-28,4.2,110,38.07
15842,261828,2025-02-26,19.71,88,26.0
15843,329831,2025-06-01,22.3,93,11.51
15844,162186,2025-10-03,2.3,72,16.17
15845,357056,2025-06-15,12.98,112,19.34
15846,324869,2025-06-01,32.94,160,15.11
15847,223272,2025-07-31,10.45,144,19.97
15848,236637,2025-10-07,6.93,116,9.79
15849,257135,2025-11-22,3.04,154,12.51
15850,358303,2025-04-12,15.62,15,13.01
15851,229067,2025-09-10,70.38,82,7.21
15852,255411,2025-10-08,23.8,166,9.32
15853,420189,2025-03-22,1.72,125,26.93
15854,456798,2025-09-30,7.47,75,36.9
15855,446921,2025-02-27,33.75,136,24.2
15856,313753,2025-01-02,35.35,44,20.45
15857,348896,2025-12-05,11.78,164,8.42
15858,236897,2025-01-09,1.73,74,5.22
15859,165395,2025-07-10,19.24,36,39.82
15860,147095,2025-05-03,32.97,138,13.85
15861,257513,2025-04-14,10.08,106,5.23
15862,145532,2025-03-24,38.86,34,24.23
15863,455576,2025-04-19,9.99,67,15.09
15864,322453,2025-04-30,4.62,129,10.45
15865,421027,2025-08-16,40.1,87,18.19
15866,250986,2025-09-24,3.59,170,4.06
15867,122477,2025-04-16,7.0,147,17.3
15868,341835,2025-08-05,48.0,100,11.25
15869,226548,2025-05-08,18.5,134,31.74
15870,191255,2025-10-13,4.19,58,10.11
15871,149628,2025-12-04,23.9,60,17.17
15872,213551,2025-05-29,22.04,165,35.89
15873,388189,2025-05-31,20.03,24,9.74
15874,422700,2025-03-02,10.41,149,24.66
15875,115218,2025-06-07,13.05,118,11.17
15876,357292,2025-06-23,35.77,176,15.42
15877,162317,2025-10-01,65.18,65,38.12
15878,448258,2025-11-14,21.57,33,25.14
15879,229924,2025-09-01,67.37,157,6.3
15880,448073,2025-06-22,4.83,121,3.92
15881,298593,2025-11-13,8.56,117,21.05
15882,452568,2025-02-28,45.18,113,16.82
15883,228962,2025-04-20,82.57,80,28.85
15884,395870,2025-08-03,55.28,118,12.07
15885,169402,2025-11-03,16.9,59,17.93
15886,193467,2025-03-06,41.63,167,30.1
15887,350001,2025-09-09,5.61,177,19.25
15888,356891,2025-10-25,9.54,150,11.72
15889,448193,2025-05-28,100.0,33,9.03
15890,171664,2025-08-16,4.92,83,13.51
15891,261603,2025-10-26,6.95,109,24.64
15892,162208,2025-07-27,32.08,21,27.18
