Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Icon Parking Sutton 53 - Tesla Destination,417 E 53rd St,,New York,NY,10022,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.755363,-73.963841,2024-07-01,115128,2025-02-12 00:16:32 UTC,P,,,2018-01-09,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon Parking Independent - Tesla Destination,417 E 71st St,,New York,NY,10021,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.766708,-73.955483,2024-07-01,115129,2025-02-12 00:16:32 UTC,P,,,2017-08-30,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GMC Parking 420 E 53rd - Tesla Destination,420 E 53rd St,,New York,NY,10022,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.755289,-73.963804,2024-07-01,115130,2025-02-12 00:16:32 UTC,P,,,2018-08-10,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sutton Place North Garage - Tesla Destination,420 E 54th St,,New York,NY,10022,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.75552,-73.962734,2024-07-01,115131,2025-02-12 00:16:32 UTC,P,,,2018-07-17,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,imPark 422 E 79th Street - Tesla Destination,422 E 79th St,,New York,NY,10075,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.771879,-73.951627,2024-07-01,115132,2025-02-12 00:16:32 UTC,P,,,2017-06-07,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Quik Park West 23rd Street Garage LLC - Tesla Destination,423-431 W 23rd St,,New York,NY,10011,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.746847,-74.001816,2024-07-01,115133,2025-02-12 00:16:32 UTC,P,,,2015-05-21,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,iPark NYC 425 E 58th Street - Tesla Destination,425 E 58th St,,New York,NY,10022,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.758519,-73.961272,2024-07-01,115134,2025-02-12 00:16:32 UTC,P,,,2016-07-19,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City Parking E 61st Street - Tesla Destination,425 E 61st St,,New York,NY,10065,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.760289,-73.959501,2024-07-01,115135,2025-02-12 00:16:32 UTC,P,,,2017-06-16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ABM Parking 866 UN Plaza - Tesla Destination,430 E 49th St,,New York,NY,10017,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752641,-73.965187,2024-07-01,115136,2025-02-12 00:16:32 UTC,P,,,2018-04-18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Quikpark 43-08 Crescent Street - Tesla Destination,43-08 Crescent St,,New York,NY,11101,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.748757,-73.943417,2024-07-01,115137,2025-02-12 00:16:32 UTC,P,,,2017-06-13,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,iPark NYC 44 Elizabeth Street - Tesla Destination,44 Elizabeth St,,New York,NY,10013,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716966,-73.996707,2024-07-01,115138,2025-02-12 00:16:32 UTC,P,,,2016-02-16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Quik Park 86th St. LLC - Tesla Destination,444 E 86th St,,New York,NY,10028,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775968,-73.947846,2024-07-01,115139,2025-02-12 00:16:32 UTC,P,,,2015-11-20,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Rapidpark 480 Riverside (120th St) - Tesla Destination,480 Riverside Dr,,New York,NY,10027,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.811187,-73.963571,2024-07-01,115140,2025-02-12 00:16:32 UTC,P,,,2018-01-08,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,iPark NYC Central Harlem Garage Corp. - Tesla Destination,49 W 116th St,,New York,NY,10026,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.80155,-73.948499,2024-07-01,115141,2025-02-12 00:16:32 UTC,P,,,2016-05-27,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon Parking 5 E 22nd Street - Tesla Destination,5 E 22nd St,,New York,NY,10010,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.740458,-73.989037,2024-07-01,115142,2025-02-12 00:16:32 UTC,P,,,2016-04-30,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GGMC Parking Battery Place - Tesla Destination,50 Battery Pl,,New York,NY,10280,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.706965,-74.017971,2024-07-01,115143,2025-02-12 00:16:32 UTC,P,,,2018-02-22,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GGMC Parking 50 E 79th St Garage - Tesla Destination,50 E 79th St,,New York,NY,10075,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.776006,-73.961627,2024-07-01,115144,2025-02-12 00:16:32 UTC,P,,,2015-08-21,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MPG 500 West 30th - Tesla Destination,500 W 30th,,New York,NY,10001,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.752205,-74.001493,2024-07-01,115145,2025-02-12 00:16:32 UTC,P,,,2018-05-24,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Roger Smith Hotel - Tesla Destination,501 Lexington Ave,,New York,NY,10017,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.754709,-73.973391,2024-07-01,115146,2025-02-12 00:16:32 UTC,P,,,2017-10-25,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon Parking 51 W 22nd - Tesla Destination,51 W 22nd St,,New York,NY,10010,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.742059,-73.992694,2024-07-01,115147,2025-02-12 00:16:32 UTC,P,,,2016-01-21,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon Parking 524 East 73rd - Tesla Destination,524 E 73rd St,,New York,NY,10021,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766736,-73.951891,2024-07-01,115149,2025-02-12 00:16:32 UTC,P,,,2018-10-17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GGMC Parking 51-53 E 76th St Carlyle Hotel - Tesla Destination,53 E 76th St,,New York,NY,10021,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.774207,-73.96282,2024-07-01,115150,2025-02-12 00:16:32 UTC,P,,,2015-09-25,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,iPark 530 E 80th Street - Tesla Destination,530 E 80th St,,New York,NY,10075,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.771382,-73.948344,2024-07-01,115151,2025-02-12 00:16:32 UTC,P,,,2017-03-10,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MPG 530 West 30th - Tesla Destination,530 W 30th,,New York,NY,10001,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.75277,-74.00265,2024-07-01,115152,2025-02-12 00:16:32 UTC,P,,,2018-05-24,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon Parking E 88th Street - Tesla Destination,536 E 88th St,,New York,NY,10128,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.776461,-73.944363,2024-07-01,115153,2025-02-12 00:16:32 UTC,P,,,2015-11-13,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon Parking 54 Murray Street - Tesla Destination,54 Murray St,,New York,NY,10007,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.714266,-74.009921,2024-07-01,115154,2025-02-12 00:16:32 UTC,P,,,2018-05-24,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Standard Parking 800 6th Ave - Tesla Destination,54 W 28th St,,New York,NY,10001,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745842,-73.990103,2024-07-01,115155,2025-02-12 00:16:32 UTC,P,,,2017-07-17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Loews Regency New York - Tesla Destination,540 Park Ave,,New York,NY,10065,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764423,-73.968865,2024-07-01,115156,2025-02-12 00:16:32 UTC,P,,,2016-10-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MPG 543 W 110th Street Garage - Tesla Destination,543 W 110th St,,New York,NY,10025,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.803963,-73.966032,2024-07-01,115157,2025-02-12 00:16:32 UTC,P,,,2017-03-21,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,iPark NYC 549 W 23rd Street - Tesla Destination,549 W 23rd St,,New York,NY,10011,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.749255,-74.005914,2024-07-01,115158,2025-02-12 00:16:32 UTC,P,,,2015-05-15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon Parking 55 W 14th Street - Tesla Destination,55 W 14th St,,New York,NY,10011,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.737122,-73.996119,2024-07-01,115159,2025-02-12 00:16:32 UTC,P,,,2016-04-30,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GGMC Parking - 550 W 25th - Tesla Destination,550 W 25th St,,New York,NY,10001,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.74979,-74.005335,2024-07-01,115160,2025-02-12 00:16:32 UTC,P,,,2015-08-21,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,iPark Eleventh Avenue Garage Corp. - Tesla Destination,552 W 30th St,,New York,NY,10001,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.753049,-74.003333,2024-07-01,115161,2025-02-12 00:16:32 UTC,P,,,2017-02-09,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon Parking 560 Third Ave - Tesla Destination,560 3rd Ave,,New York,NY,10016,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747962,-73.976569,2024-07-01,115162,2025-02-12 00:16:32 UTC,P,,,2016-04-30,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Rapidpark 575 1st Avenue - Tesla Destination,575 1st Ave,,New York,NY,10016,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.742735,-73.974296,2024-07-01,115163,2025-02-12 00:16:32 UTC,P,,,2017-06-13,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Parkit 575 Washington - Tesla Destination,575 Washington St,,New York,NY,10014,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729364,-74.008513,2024-07-01,115164,2025-02-12 00:16:32 UTC,P,,,2015-06-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Standard Parking 58 W 58th Street - Tesla Destination,58 W 58th St,,New York,NY,10019,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.76476,-73.976153,2024-07-01,115165,2025-02-12 00:16:32 UTC,P,,,2017-03-10,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,iPark 59-63 Allen Street - Tesla Destination,59-63 Allen St,,New York,NY,10002,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717143,-73.991597,2024-07-01,115166,2025-02-12 00:16:32 UTC,P,,,2018-05-24,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Champion Parking 90 LLC - Tesla Destination,60 E 90th St,,New York,NY,10028,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.783085,-73.956304,2024-07-01,115167,2025-02-12 00:16:32 UTC,P,,,2016-12-28,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Champion Parking 60 East End Avenue - Tesla Destination,60 East End Ave,,New York,NY,10028,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.772712,-73.947045,2024-07-01,115168,2025-02-12 00:16:32 UTC,P,,,2016-01-07,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RapidPark 600 Columbus Ave-QBDestinationSiteID18637 - Tesla Destination,600 Columbus Ave,,New York,NY,10128,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.78859,-73.97118,2024-07-01,115169,2025-02-12 00:16:32 UTC,P,,,2016-06-30,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Quik Park 600 West 42nd Street (Silver Towers) LLC - Tesla Destination,600 W 42nd St,,New York,NY,10036,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.761018,-73.99878,2024-07-01,115170,2025-02-12 00:16:32 UTC,P,,,2016-03-10,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"MTP Parking, The Helena - Tesla Destination",601 W 57th St,,New York,NY,10019,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.770709,-73.991725,2024-07-01,115171,2025-02-12 00:16:32 UTC,P,,,2016-08-19,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Champion Parking 60 E 8th - Tesla Destination,60-68 E 8th St,,New York,NY,10003,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.730487,-73.993569,2024-07-01,115172,2025-02-12 00:16:32 UTC,P,,,2015-05-21,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,iPark NYC 61 Jane Street - Tesla Destination,61 Jane St,,New York,NY,10014,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.738733,-74.006009,2024-07-01,115173,2025-02-12 00:16:32 UTC,P,,,2015-06-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Parkit 10 Wooster St. - Tesla Destination,6-10 Wooster St,,New York,NY,10013,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721658,-74.004402,2024-07-01,115174,2025-02-12 00:16:32 UTC,P,,,2015-05-21,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,imPark 611 E 83rd Street - Tesla Destination,611 E 83rd St,,New York,NY,10028,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.772681,-73.945488,2024-07-01,115175,2025-02-12 00:16:32 UTC,P,,,2016-12-27,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MTP 625 W 57th Street - Tesla Destination,625 W 57th St,,New York,NY,10019,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.77108,-73.993142,2024-07-01,115176,2025-02-12 00:16:32 UTC,P,,,2017-06-13,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon Parking University 10 Parking - Tesla Destination,63 E 9th St,,New York,NY,10003,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.731887,-73.991906,2024-07-01,115177,2025-02-12 00:16:32 UTC,P,,,2016-04-30,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Parkright 670 W 43rd Street - Tesla Destination,670 W 43rd St,,New York,NY,10036,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762189,-73.999714,2024-07-01,115178,2025-02-12 00:16:32 UTC,P,,,2015-11-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Quik Park Little West LLC - Tesla Destination,70 Little West St,,New York,NY,10280,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.70663,-74.016916,2024-07-01,115179,2025-02-12 00:16:32 UTC,P,,,2015-05-21,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Rapidpark 70 Riverside Dr - Tesla Destination,70 Riverside Dr,,New York,NY,10024,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.784831,-73.982085,2024-07-01,115180,2025-02-12 00:16:32 UTC,P,,,2016-10-20,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Peninsula Hotel New York - Tesla Destination,700 5th Ave,,New York,NY,10019,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.761589,-73.975211,2024-07-01,115181,2025-02-12 00:16:32 UTC,P,,,2015-08-07,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Parkright 738 Greenwich Street - Tesla Destination,738 Greenwich St,,New York,NY,10014,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.734412,-74.007184,2024-07-01,115182,2025-02-12 00:16:32 UTC,P,,,2016-07-19,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,iPark 650 Parking Corp - Tesla Destination,80 E 67th St,,New York,NY,10065,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.768144,-73.966736,2024-07-01,115185,2025-02-12 00:16:32 UTC,P,,,2018-05-24,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon Parking 70 Gold Street - Tesla Destination,80 Gold St,,New York,NY,10038,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.710019,-74.004385,2024-07-01,115186,2025-02-12 00:16:32 UTC,P,,,2018-02-28,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon 80 Riverside Blvd - Tesla Destination,80 Riverside Blvd,,New York,NY,10069,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775374,-73.989687,2024-07-01,115187,2025-02-12 00:16:32 UTC,P,,,2016-06-30,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Quik Park 808 Garage LLC - Tesla Destination,808 Columbus Ave,,New York,NY,10025,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.793877,-73.967498,2024-07-01,115188,2025-02-12 00:16:32 UTC,P,,,2015-11-20,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"The Standard, High Line - Tesla Destination",848 Washington St,,New York,NY,10014,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.740939,-74.00824,2024-07-01,115189,2025-02-12 00:16:32 UTC,P,,,2017-01-24,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Chelnik Parking NYC 880 5th - Tesla Destination,880 5th Ave,,New York,NY,10021,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770292,-73.967735,2024-07-01,115190,2025-02-12 00:16:32 UTC,P,,,2015-12-17,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Icon 9-11 Park Ave - Tesla Destination,9 - 11 Park Ave,,New York,NY,10016,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747299,-73.981039,2024-07-01,115191,2025-02-12 00:16:32 UTC,P,,,2017-06-13,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Rapidpark 9-11 W 100th Street - Tesla Destination,9 W 100th St,,New York,NY,10024,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.794519,-73.963445,2024-07-01,115192,2025-02-12 00:16:32 UTC,P,,,2017-03-14,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Quik Park West 57 LLC - Tesla Destination,9 W 57th St,,New York,NY,10019,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764259,-73.974972,2024-07-01,115193,2025-02-12 00:16:32 UTC,P,,,2015-05-21,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false,
